timestamp,industry_id,co2_kg,interval_hours
2025-01-10 21:00:00,1,30.700209916413964,1
2025-01-10 22:00:00,1,65.5209707613582,1
2025-01-10 23:00:00,1,70.87076039263349,1
2025-01-11 00:00:00,1,74.06833036894307,1
2025-01-11 01:00:00,1,106.63045676696852,1
2025-01-11 02:00:00,1,113.86089519206028,1
2025-01-11 03:00:00,1,139.45750348479314,1
2025-01-11 04:00:00,1,150.9015844378893,1
2025-01-11 05:00:00,1,144.81578433818112,1
2025-01-11 06:00:00,1,106.5384166710059,1
2025-01-11 07:00:00,1,133.5098096601325,1
2025-01-11 08:00:00,1,148.56225877785866,1
2025-01-11 09:00:00,1,131.55754966945983,1
2025-01-11 10:00:00,1,117.01203924277449,1
2025-01-11 11:00:00,1,89.01261869527211,1
2025-01-11 12:00:00,1,96.04056194885263,1
2025-01-11 13:00:00,1,69.6202883916311,1
2025-01-11 14:00:00,1,43.15284106142498,1
2025-01-11 15:00:00,1,77.29417833982896,1
2025-01-11 16:00:00,1,48.444582734426504,1
2025-01-11 17:00:00,1,59.9617501862147,1
2025-01-11 18:00:00,1,42.43568078444246,1
2025-01-11 19:00:00,1,27.210968090272647,1
2025-01-11 20:00:00,1,40.71510719619342,1
2025-01-11 21:00:00,1,71.18540407055214,1
2025-01-11 22:00:00,1,58.452447399296325,1
2025-01-11 23:00:00,1,70.87480459713575,1
2025-01-12 00:00:00,1,65.78269687031897,1
2025-01-12 01:00:00,1,102.00206919685583,1
2025-01-12 02:00:00,1,92.57434266403533,1
2025-01-12 03:00:00,1,124.36077850402478,1
2025-01-12 04:00:00,1,128.22300248982984,1
2025-01-12 05:00:00,1,137.53493453674983,1
2025-01-12 06:00:00,1,119.87445686946492,1
2025-01-12 07:00:00,1,126.28723240181964,1
2025-01-12 08:00:00,1,126.64300631161362,1
2025-01-12 09:00:00,1,111.22058381980251,1
2025-01-12 10:00:00,1,102.31711514292628,1
2025-01-12 11:00:00,1,104.84639217122479,1
2025-01-12 12:00:00,1,60.959801911109444,1
2025-01-12 13:00:00,1,76.77765779451124,1
2025-01-12 14:00:00,1,60.43121094680591,1
2025-01-12 15:00:00,1,54.44171886864477,1
2025-01-12 16:00:00,1,26.109949739493484,1
2025-01-12 17:00:00,1,58.20214436105078,1
2025-01-12 18:00:00,1,28.142847168923453,1
2025-01-12 19:00:00,1,23.64114179061552,1
2025-01-12 20:00:00,1,49.99689334602198,1
2025-01-12 21:00:00,1,66.41376868542966,1
2025-01-12 22:00:00,1,69.24679105666496,1
2025-01-12 23:00:00,1,73.93754495902294,1
2025-01-13 00:00:00,1,68.60106346846884,1
2025-01-13 01:00:00,1,64.00264129104416,1
2025-01-13 02:00:00,1,75.01871523877277,1
2025-01-13 03:00:00,1,82.0408727689149,1
2025-01-13 04:00:00,1,100.527551319496,1
2025-01-13 05:00:00,1,107.78318011552406,1
2025-01-13 06:00:00,1,99.31853853024171,1
2025-01-13 07:00:00,1,91.62396692547617,1
2025-01-13 08:00:00,1,105.14726480694985,1
2025-01-13 09:00:00,1,92.77407967253664,1
2025-01-13 10:00:00,1,77.70868003670401,1
2025-01-13 11:00:00,1,60.41124641041093,1
2025-01-13 12:00:00,1,69.47801321946481,1
2025-01-13 13:00:00,1,53.44143157862728,1
2025-01-13 14:00:00,1,49.24809760698928,1
2025-01-13 15:00:00,1,41.06436791936169,1
2025-01-13 16:00:00,1,26.60579801484404,1
2025-01-13 17:00:00,1,28.049951228682765,1
2025-01-13 18:00:00,1,31.453567175546024,1
2025-01-13 19:00:00,1,22.593229268799476,1
2025-01-13 20:00:00,1,28.90061537222278,1
2025-01-13 21:00:00,1,34.11679222068183,1
2025-01-13 22:00:00,1,43.27773936127116,1
2025-01-13 23:00:00,1,46.07066422343138,1
2025-01-14 00:00:00,1,55.639445452716906,1
2025-01-14 01:00:00,1,80.68988553163989,1
2025-01-14 02:00:00,1,92.42010760109535,1
2025-01-14 03:00:00,1,64.59050175774127,1
2025-01-14 04:00:00,1,107.99485860071857,1
2025-01-14 05:00:00,1,96.99462288790141,1
2025-01-14 06:00:00,1,98.79354461918656,1
2025-01-14 07:00:00,1,84.70468914250017,1
2025-01-14 08:00:00,1,90.81113051515939,1
2025-01-14 09:00:00,1,89.8485229300705,1
2025-01-14 10:00:00,1,86.74702368510212,1
2025-01-14 11:00:00,1,60.11727196139004,1
2025-01-14 12:00:00,1,76.93955746970603,1
2025-01-14 13:00:00,1,51.49251509358419,1
2025-01-14 14:00:00,1,22.483748796864965,1
2025-01-14 15:00:00,1,30.568287804917475,1
2025-01-14 16:00:00,1,46.68095943804053,1
2025-01-14 17:00:00,1,41.02728015311163,1
2025-01-14 18:00:00,1,34.07931043193142,1
2025-01-14 19:00:00,1,33.67973025651428,1
2025-01-14 20:00:00,1,34.033816320103064,1
2025-01-14 21:00:00,1,30.009279445331266,1
2025-01-14 22:00:00,1,55.46483645447466,1
2025-01-14 23:00:00,1,60.26558641450177,1
2025-01-15 00:00:00,1,78.90400918169495,1
2025-01-15 01:00:00,1,89.57903147366173,1
2025-01-15 02:00:00,1,131.56712330124256,1
2025-01-15 03:00:00,1,128.05280754888307,1
2025-01-15 04:00:00,1,131.35935239497456,1
2025-01-15 05:00:00,1,140.6006038273925,1
2025-01-15 06:00:00,1,139.5502351634905,1
2025-01-15 07:00:00,1,137.3866294245022,1
2025-01-15 08:00:00,1,140.22516706527824,1
2025-01-15 09:00:00,1,103.95114190323662,1
2025-01-15 10:00:00,1,97.49436999221474,1
2025-01-15 11:00:00,1,87.00640188975436,1
2025-01-15 12:00:00,1,55.86836027357734,1
2025-01-15 13:00:00,1,89.61864556597094,1
2025-01-15 14:00:00,1,167.8327307451927,1
2025-01-15 15:00:00,1,24.51396446648328,1
2025-01-15 16:00:00,1,44.08673985424108,1
2025-01-15 17:00:00,1,48.030896297951756,1
2025-01-15 18:00:00,1,37.24059950780311,1
2025-01-15 19:00:00,1,38.77245256899234,1
2025-01-15 20:00:00,1,54.55155446827627,1
2025-01-15 21:00:00,1,40.01363609117952,1
2025-01-15 22:00:00,1,68.4351206661081,1
2025-01-15 23:00:00,1,73.28304407388832,1
2025-01-16 00:00:00,1,63.99846689204176,1
2025-01-16 01:00:00,1,95.66424042255531,1
2025-01-16 02:00:00,1,130.64849144907987,1
2025-01-16 03:00:00,1,110.08401090628264,1
2025-01-16 04:00:00,1,141.2716970084031,1
2025-01-16 05:00:00,1,147.49718433945438,1
2025-01-16 06:00:00,1,119.43263916367849,1
2025-01-16 07:00:00,1,155.6499299725724,1
2025-01-16 08:00:00,1,137.74630589648163,1
2025-01-16 09:00:00,1,143.79606485161918,1
2025-01-16 10:00:00,1,117.63053365557847,1
2025-01-16 11:00:00,1,118.03835826195856,1
2025-01-16 12:00:00,1,79.21221174205736,1
2025-01-16 13:00:00,1,70.37741717771426,1
2025-01-16 14:00:00,1,78.7482935458531,1
2025-01-16 15:00:00,1,52.92485470440732,1
2025-01-16 16:00:00,1,10.0,1
2025-01-16 17:00:00,1,25.77705238454505,1
2025-01-16 18:00:00,1,37.751962124972586,1
2025-01-16 19:00:00,1,30.32781398030003,1
2025-01-16 20:00:00,1,50.39819474057965,1
2025-01-16 21:00:00,1,53.0829498710085,1
2025-01-16 22:00:00,1,58.503935224593555,1
2025-01-16 23:00:00,1,79.22188416976309,1
2025-01-17 00:00:00,1,63.41275778554566,1
2025-01-17 01:00:00,1,108.6469989395249,1
2025-01-17 02:00:00,1,126.38702962164669,1
2025-01-17 03:00:00,1,113.20656860577327,1
2025-01-17 04:00:00,1,121.17409890060159,1
2025-01-17 05:00:00,1,116.4885749235919,1
2025-01-17 06:00:00,1,160.37494710096183,1
2025-01-17 07:00:00,1,127.39782918259075,1
2025-01-17 08:00:00,1,118.6807500036977,1
2025-01-17 09:00:00,1,109.33564509685837,1
2025-01-17 10:00:00,1,110.25038738121636,1
2025-01-17 11:00:00,1,87.1931874006,1
2025-01-17 12:00:00,1,111.58064492613914,1
2025-01-17 13:00:00,1,44.42557506647251,1
2025-01-17 14:00:00,1,63.11226931934792,1
2025-01-17 15:00:00,1,33.500970749881894,1
2025-01-17 16:00:00,1,39.04470830562642,1
2025-01-17 17:00:00,1,37.10586335639737,1
2025-01-17 18:00:00,1,29.339640180675133,1
2025-01-17 19:00:00,1,30.697290636736245,1
2025-01-17 20:00:00,1,35.767970813191816,1
2025-01-17 21:00:00,1,65.83461431056425,1
2025-01-17 22:00:00,1,67.61420758820661,1
2025-01-17 23:00:00,1,71.61901925684933,1
2025-01-18 00:00:00,1,100.70037675212151,1
2025-01-18 01:00:00,1,112.79132137834783,1
2025-01-18 02:00:00,1,105.52640140330084,1
2025-01-18 03:00:00,1,130.5616904730974,1
2025-01-18 04:00:00,1,125.30465285434198,1
2025-01-18 05:00:00,1,117.58451560981894,1
2025-01-18 06:00:00,1,130.09336135303653,1
2025-01-18 07:00:00,1,133.62917652264895,1
2025-01-18 08:00:00,1,129.1649016830568,1
2025-01-18 09:00:00,1,122.16284488169013,1
2025-01-18 10:00:00,1,106.31641759776298,1
2025-01-18 11:00:00,1,115.49914961138589,1
2025-01-18 12:00:00,1,93.37786883318402,1
2025-01-18 13:00:00,1,66.7581278097255,1
2025-01-18 14:00:00,1,69.41540323582078,1
2025-01-18 15:00:00,1,42.306244340661905,1
2025-01-18 16:00:00,1,54.189691699517766,1
2025-01-18 17:00:00,1,50.51433971824111,1
2025-01-18 18:00:00,1,10.764061907925928,1
2025-01-18 19:00:00,1,34.79377503021122,1
2025-01-18 20:00:00,1,44.47523930071559,1
2025-01-18 21:00:00,1,47.74576664720536,1
2025-01-18 22:00:00,1,64.49556183474489,1
2025-01-18 23:00:00,1,63.37298443710585,1
2025-01-19 00:00:00,1,74.62565946226735,1
2025-01-19 01:00:00,1,104.4708322249253,1
2025-01-19 02:00:00,1,108.92925005223275,1
2025-01-19 03:00:00,1,153.56719664802097,1
2025-01-19 04:00:00,1,119.1023189792742,1
2025-01-19 05:00:00,1,110.0422408575979,1
2025-01-19 06:00:00,1,136.86746531198168,1
2025-01-19 07:00:00,1,135.51986215116912,1
2025-01-19 08:00:00,1,136.3765323202935,1
2025-01-19 09:00:00,1,155.19835150134017,1
2025-01-19 10:00:00,1,98.7138925954911,1
2025-01-19 11:00:00,1,103.46896131478115,1
2025-01-19 12:00:00,1,104.29801420967634,1
2025-01-19 13:00:00,1,83.96754862900582,1
2025-01-19 14:00:00,1,56.77810652419148,1
2025-01-19 15:00:00,1,14.57039808373294,1
2025-01-19 16:00:00,1,22.476105751120933,1
2025-01-19 17:00:00,1,22.906638525241775,1
2025-01-19 18:00:00,1,24.769280741883968,1
2025-01-19 19:00:00,1,45.93978113117233,1
2025-01-19 20:00:00,1,30.119545221920653,1
2025-01-19 21:00:00,1,65.94683775910822,1
2025-01-19 22:00:00,1,56.88374512409372,1
2025-01-19 23:00:00,1,67.55458144466044,1
2025-01-20 00:00:00,1,55.41202381466043,1
2025-01-20 01:00:00,1,91.25291363643097,1
2025-01-20 02:00:00,1,83.24508151379572,1
2025-01-20 03:00:00,1,87.5034086567772,1
2025-01-20 04:00:00,1,84.81241297079406,1
2025-01-20 05:00:00,1,113.45735429105574,1
2025-01-20 06:00:00,1,88.63838451692993,1
2025-01-20 07:00:00,1,87.56125878080744,1
2025-01-20 08:00:00,1,104.02206784304197,1
2025-01-20 09:00:00,1,90.4478817842841,1
2025-01-20 10:00:00,1,97.55633261334901,1
2025-01-20 11:00:00,1,71.31420384862636,1
2025-01-20 12:00:00,1,58.8127344076407,1
2025-01-20 13:00:00,1,55.57303361543992,1
2025-01-20 14:00:00,1,61.71463078504302,1
2025-01-20 15:00:00,1,30.433165788557,1
2025-01-20 16:00:00,1,42.03380934001052,1
2025-01-20 17:00:00,1,10.0,1
2025-01-20 18:00:00,1,22.014785736885884,1
2025-01-20 19:00:00,1,13.48464167986717,1
2025-01-20 20:00:00,1,27.389571712962216,1
2025-01-20 21:00:00,1,34.75914907874078,1
2025-01-20 22:00:00,1,57.1806580852039,1
2025-01-20 23:00:00,1,44.904614692633906,1
2025-01-21 00:00:00,1,55.87400448959711,1
2025-01-21 01:00:00,1,82.18911995770353,1
2025-01-21 02:00:00,1,81.34005181676918,1
2025-01-21 03:00:00,1,93.68962622451238,1
2025-01-21 04:00:00,1,180.5952325364907,1
2025-01-21 05:00:00,1,103.33589021643913,1
2025-01-21 06:00:00,1,83.34554644947323,1
2025-01-21 07:00:00,1,94.93539271603345,1
2025-01-21 08:00:00,1,94.72296368472672,1
2025-01-21 09:00:00,1,93.42021084281357,1
2025-01-21 10:00:00,1,71.40570349140172,1
2025-01-21 11:00:00,1,72.9586999791575,1
2025-01-21 12:00:00,1,59.49012109685042,1
2025-01-21 13:00:00,1,22.632965680556485,1
2025-01-21 14:00:00,1,46.38854479107222,1
2025-01-21 15:00:00,1,26.893208307250987,1
2025-01-21 16:00:00,1,28.98833070705531,1
2025-01-21 17:00:00,1,26.569735858852827,1
2025-01-21 18:00:00,1,32.16121166393062,1
2025-01-21 19:00:00,1,41.037127043785546,1
2025-01-21 20:00:00,1,10.0,1
2025-01-21 21:00:00,1,18.949620633987404,1
2025-01-21 22:00:00,1,39.69904753075997,1
2025-01-21 23:00:00,1,48.384119436658736,1
2025-01-22 00:00:00,1,161.34947883509452,1
2025-01-22 01:00:00,1,78.791643650819,1
2025-01-22 02:00:00,1,142.31257499967109,1
2025-01-22 03:00:00,1,110.52538134569274,1
2025-01-22 04:00:00,1,170.66836225663877,1
2025-01-22 05:00:00,1,151.2728025714213,1
2025-01-22 06:00:00,1,152.8776876970689,1
2025-01-22 07:00:00,1,131.23886158058335,1
2025-01-22 08:00:00,1,140.40819107691777,1
2025-01-22 09:00:00,1,137.15883527824707,1
2025-01-22 10:00:00,1,96.92149991773572,1
2025-01-22 11:00:00,1,99.94382382635156,1
2025-01-22 12:00:00,1,76.96207529319715,1
2025-01-22 13:00:00,1,41.84332114393042,1
2025-01-22 14:00:00,1,43.558287220292,1
2025-01-22 15:00:00,1,37.68650506060699,1
2025-01-22 16:00:00,1,32.15874621492731,1
2025-01-22 17:00:00,1,134.43575224776345,1
2025-01-22 18:00:00,1,25.441669300370044,1
2025-01-22 19:00:00,1,43.07116081591885,1
2025-01-22 20:00:00,1,32.902346886830614,1
2025-01-22 21:00:00,1,33.652824971044495,1
2025-01-22 22:00:00,1,60.23853050710986,1
2025-01-22 23:00:00,1,61.87519159306747,1
2025-01-23 00:00:00,1,115.33046299118735,1
2025-01-23 01:00:00,1,80.44017878627058,1
2025-01-23 02:00:00,1,136.09287365726541,1
2025-01-23 03:00:00,1,141.01005578375467,1
2025-01-23 04:00:00,1,106.40491497519463,1
2025-01-23 05:00:00,1,176.6044531653427,1
2025-01-23 06:00:00,1,167.67894274954008,1
2025-01-23 07:00:00,1,140.5410204134147,1
2025-01-23 08:00:00,1,139.73380113675404,1
2025-01-23 09:00:00,1,108.45570811632354,1
2025-01-23 10:00:00,1,135.33571014185102,1
2025-01-23 11:00:00,1,104.91672347945247,1
2025-01-23 12:00:00,1,114.78967831496061,1
2025-01-23 13:00:00,1,88.02373641524352,1
2025-01-23 14:00:00,1,57.24279391215622,1
2025-01-23 15:00:00,1,37.447780701986304,1
2025-01-23 16:00:00,1,33.42202480547477,1
2025-01-23 17:00:00,1,38.755869073750425,1
2025-01-23 18:00:00,1,47.96687256162909,1
2025-01-23 19:00:00,1,48.95288619054068,1
2025-01-23 20:00:00,1,57.28476392056766,1
2025-01-23 21:00:00,1,73.92839614587207,1
2025-01-23 22:00:00,1,61.93414360841812,1
2025-01-23 23:00:00,1,63.754634665007174,1
2025-01-24 00:00:00,1,81.5750734043462,1
2025-01-24 01:00:00,1,107.30961592129843,1
2025-01-24 02:00:00,1,129.5625626549564,1
2025-01-24 03:00:00,1,138.74606727244682,1
2025-01-24 04:00:00,1,122.55724124249856,1
2025-01-24 05:00:00,1,148.87226452707844,1
2025-01-24 06:00:00,1,121.82830568581176,1
